103.27.207.111,8443,inconclusive?,1.12286686897,500,489
91.92.109.53,9001,almost definitely vulnerable,1.0468981266,500,200
109.254.144.74,9001,probably new kernel,0.972578048706,500,2
173.164.139.195,443,probably vulnerable,1.18654108047,500,193
163.172.219.22,443,most likely applied sysctl workaround,1.18144083023,500,499
185.26.156.41,61280,probably applied sysctl workaround,1.29837179184,500,500
139.59.22.213,443,probably applied sysctl workaround,1.31990289688,500,500
5.135.163.78,9001,probably vulnerable,1.08048987389,500,173
163.172.171.58,9001,almost definitely vulnerable,0.992489099503,500,200
111.248.61.23,80,probably applied sysctl workaround,1.26094102859,500,500
217.106.239.70,9001,probably vulnerable,1.0271499157,500,198
37.205.11.149,5269,almost definitely vulnerable,1.17976284027,500,200
95.165.133.22,9001,almost definitely vulnerable,1.24099206924,500,200
185.31.172.234,443,probably vulnerable,1.18705487251,500,163
178.26.133.209,9001,probably applied sysctl workaround,1.20263195038,500,500
91.34.138.232,9001,probably new kernel,1.09366297722,500,3
190.123.47.116,9001,probably new kernel,1.02828097343,500,3
104.207.128.42,9001,almost definitely vulnerable,1.04796886444,500,200
46.165.250.224,443,almost definitely vulnerable,1.25022602081,500,200
208.83.223.34,80,zero challenge ACKs,1.07361793518,500,0
37.187.16.175,8090,probably applied sysctl workaround,1.23500609398,500,500
79.212.103.178,9002,almost definitely vulnerable,1.06163096428,500,200
76.255.206.36,443,probably new kernel,1.04402399063,500,3
89.163.208.238,443,probably applied sysctl workaround,1.26594901085,500,500
77.23.213.250,9035,almost definitely vulnerable,1.10970807076,500,200
136.243.64.97,443,probably vulnerable,1.0902941227,500,133
78.46.60.30,9001,probably new kernel,0.925016880035,500,2
212.117.180.107,443,probably vulnerable,1.03827285767,500,157
213.136.92.188,443,probably new kernel,0.928186893463,500,2
213.124.179.25,9001,probably vulnerable,1.09484291077,500,156
162.247.72.216,443,probably vulnerable,1.13849282265,500,155
77.10.242.12,3423,almost definitely vulnerable,1.00811600685,500,200
37.187.97.82,9001,zero challenge ACKs,1.01421499252,500,0
